Age,Sex
204,8
73,2
60,2
154,3
17,1
27,1
55,4
161,6
382,16
28,1
91,3
48,4
24,1
235,7
41,1
71,4
25,2
38,2
33,1
157,9
149,4
46,3
98,4
43,3
71,3
27,1
100,4
26,1
39,2
98,3
133,7
152,4
38,2
68,5
105,3
14,1
-1,2
23,3
61,1
49,1
126,7
61,5
38,1
94,4
75,4
68,2
28,2
208,8
28,3
24,1
58,3
64,2
38,4
17,2
194,9
160,5
148,7
112,7
23,2
45,1
50,5
44,2
13,1
223,7
32,1
206,9
20,2
276,11
41,2
50,1
65,3
51,1
45,2
41,1
95,4
55,3
68,2
39,1
19,1
22,1
99,6
57,5
110,5
57,2
137,3
43,4
45,1
100,3
21,2
19,2
88,2
29,2
119,4
263,13
67,2
43,2
67,3
34,1
26,2
34,4
8,1
190,8
12,1
42,1
226,9
27,2
91,4
86,2
40,1
239,15
25,2
-2,3
103,4
91,2
46,2
39,1
18,2
31,1
20,1
61,2
26,1
46,1
36,2
114,3
82,2
46,2
12,1
15,1
94,2
17,4
131,5
44,2
90,4
198,8
17,1
40,2
21,1
22,1
47,1
24,2
48,1
23,2
24,2
43,1
49,1
21,2
31,1
20,1
39,1
73,3
35,1
63,3
47,3
38,1
63,2
25,1
40,4
46,1
49,1
23,1
108,2
92,3
48,1
109,3
35,1
64,4
30,1
59,3
137,3
37,1
21,2
39,1
43,1
96,3
22,2
42,1
80,4
38,1
108,5
76,3
45,1
52,1
108,4
147,4
64,2
55,1
61,3
55,2
47,1
35,1
23,1
128,4
40,1
85,2
19,2
178,7
97,2
116,9
27,1
244,10
20,1
61,1
33,2
67,1
-1,2
92,4
35,2
39,1
72,2
35,1
74,3
75,2
57,2
86,4
175,7
35,1
43,1
44,4
176,3
246,13
153,6
64,3
271,7
33,2
1,1
77,5
26,1
92,2
47,1
108,3
47,1
106,5
119,4
30,1
194,4
153,4
124,5
81,2
65,3
116,2
95,1
306,9
134,4
24,1
69,2
32,1
26,1
129,6
131,3
69,2
47,2
108,3
59,3
18,1
14,2
41,2
26,2
55,4
4,1
17,2
117,5
10,2
179,3
43,1
60,6
116,5
46,1
157,4
170,3
267,8
145,6
272,9
122,5
43,2
102,4
48,1
61,2
103,5
42,2
117,3
50,5
138,6
84,2
237,6
57,3
38,1
86,3
123,6
49,3
25,1
55,2
142,7
42,2
97,3
140,3
74,3
74,2
56,1
9,2
34,4
109,4
57,2
132,4
82,2
129,6
51,2
60,2
246,6
152,4
32,2
26,2
37,1
76,3
102,5
97,4
16,1
30,2
62,2
4,1
0,1
119,4
34,2
81,2
39,1
41,2
12,2
130,3
22,1
34,1
237,9
74,4
100,10
11,1
62,9
140,4
19,2
152,10
69,4
56,3
35,2
149,7
206,12
22,2
117,9
28,1
64,1
22,4
50,2
135,6
26,1
91,4
-1,1
232,11
141,6
76,1
67,4
113,5
179,9
62,2
36,1
106,6
28,2
135,3
209,6
50,4
70,3
93,4
208,6
35,1
11,1
185,4
20,1
296,8
52,2
25,2
80,2
91,3
28,2
50,1
211,6
69,2
23,2
48,2
125,4
24,1
54,3
21,1
-1,1
43,4
27,2
66,3
34,1
147,6
21,1
23,2
90,3
46,1
18,1
5,2
10,2
69,2
59,1
30,2
18,1
50,1
84,2
44,2
40,1
23,2
63,4
38,2
23,1
14,1
149,3
20,2
52,1
11,1
14,2
46,5
63,2
37,3
22,1
63,2
24,2
28,2
76,4
155,6
36,2
38,4
23,1
20,2
17,1
44,2
29,1
18,1
40,2
37,1
37,1
27,1
60,1
82,3
162,3
-1,2
71,2
70,3
28,2
76,5
24,2
50,1
59,3
108,3
132,3
109,3
30,2
25,1
29,1
91,2
89,5
24,2
98,3
201,4
21,2
-1,2
55,2
52,2
96,4
25,1
61,2
75,4
18,2
61,1
35,2
29,2
189,8
45,2
41,1
167,8
37,3
128,5
208,7
125,5
33,2
46,3
231,8
42,1
178,9
60,3
111,3
53,2
65,3
162,7
43,3
27,2
76,3
43,1
56,2
121,3
98,4
82,1
88,5
110,6
61,3
30,1
60,2
44,1
210,6
58,2
191,5
55,1
40,4
155,6
8,1
236,10
188,4
34,2
176,5
49,1
29,1
149,8
46,1
116,4
51,2
47,1
217,7
43,3
139,10
178,4
13,1
283,11
65,3
35,1
107,4
122,4
60,1
139,7
34,1
104,11
129,4
130,3
-1,1
87,7
18,1
94,3
122,4
86,2
163,4
28,1
21,1
44,3
33,2
70,2
75,4
99,3
49,1
70,2
46,3
59,3
101,3
148,4
25,2
26,1
30,1
21,2
81,5
25,3
116,6
96,4
80,1
17,1
37,1
16,2
195,8
501,15
12,2
55,3
5,1
53,5
80,1
72,5
58,1
225,10
119,5
123,3
559,26
50,1
19,5
117,4
132,7
78,2
83,1
81,2
28,2
62,1
89,3
55,3
57,2
11,2
62,2
187,8
142,5
47,1
156,6
36,2
89,4
162,10
259,8
46,1
197,9
52,1
15,4
121,5
30,5
135,3
-1,1
53,3
37,3
29,1
210,10
48,2
34,1
328,10
45,1
22,3
150,5
16,1
112,2
79,5
83,4
20,1
115,6
13,1
24,2
27,2
66,5
205,7
257,14
23,2
162,4
47,1
44,1
-1,1
50,1
41,1
296,14
63,4
50,3
73,3
63,3
33,3
95,4
19,4
109,5
46,4
160,7
55,1
122,4
80,2
136,5
41,1
61,3
105,7
51,2
36,3
17,2
56,4
188,5
44,4
25,1
52,2
63,4
46,1
-1,1
184,5
87,7
23,2
34,2
43,1
87,8
74,1
35,1
60,4
39,2
70,1
95,3
89,3
103,5
72,4
36,4
39,2
25,1
134,9
42,4
31,2
82,3
130,8
44,4
22,2
26,1
32,1
155,7
17,2
184,12
39,3
57,1
28,1
43,3
51,1
75,3
25,1
62,2
100,5
36,1
128,6
61,2
56,2
96,4
44,3
38,1
21,1
38,1
52,1
46,2
38,2
21,2
-3,5
53,2
21,1
19,1
20,1
23,1
17,1
30,2
150,5
37,1
45,3
30,1
66,3
49,1
31,1
45,1
166,5
28,1
52,1
27,1
26,1
34,1
49,2
46,1
87,3
111,2
66,1
149,3
21,2
79,3
83,4
42,1
39,1
20,1
38,1
52,3
60,2
36,3
53,3
29,1
46,2
105,3
29,1
66,3
49,4
20,1
147,3
87,3
18,2
65,3
51,3
200,8
40,1
164,4
122,5
47,2
27,1
99,4
36,2
28,2
55,1
32,2
-1,1
53,1
88,1
43,4
60,1
58,1
244,6
45,4
79,4
43,1
88,4
152,2
170,11
20,1
118,5
85,3
23,1
18,2
19,2
40,2
34,2
22,1
41,1
140,3
158,3
17,2
141,6
27,1
165,6
27,4
100,4
56,1
38,1
17,2
63,2
92,4
87,3
139,4
29,2
152,3
53,1
131,3
99,2
37,2
127,4
57,2
153,8
69,3
69,2
58,2
68,2
111,2
51,1
107,3
134,7
132,5
321,8
18,2
133,3
117,3
79,2
226,5
63,4
147,5
64,1
139,13
43,2
36,1
47,1
50,2
29,1
69,1
54,2
207,8
21,2
285,13
232,10
18,1
32,2
30,2
158,6
69,5
69,2
19,1
92,4
4,2
42,1
37,4
37,2
85,5
84,5
185,9
93,3
66,3
39,2
74,2
74,2
114,4
28,1
49,1
10,1
97,2
369,16
66,1
67,1
144,6
106,3
51,3
73,3
44,4
44,4
38,2
110,3
35,2
37,1
12,1
46,4
237,8
155,4
50,1
29,1
158,5
164,3
113,6
65,2
106,7
56,2
23,2
53,1
79,4
64,4
45,2
244,13
63,1
60,4
60,6
48,3
88,2
143,6
24,1
21,1
135,6
112,7
39,1
17,1
77,5
72,4
114,2
81,3
41,1
34,1
48,1
110,3
10,1
42,1
49,1
17,2
35,1
21,2
160,6
55,2
55,3
16,1
63,4
99,4
62,2
22,2
19,2
22,1
192,11
141,5
22,2
123,3
212,10
38,1
32,2
19,2
18,1
86,3
85,2
200,9
143,10
51,2
67,6
91,3
92,5
88,2
43,2
40,1
40,2
43,1
62,4
30,1
141,5
15,2
33,1
24,2
51,3
23,1
88,6
73,4
68,2
64,2
17,2
28,2
39,1
18,2
27,1
100,5
73,2
56,1
24,1
20,1
88,2
73,3
91,2
49,1
35,1
49,5
20,1
167,6
60,1
21,1
65,2
88,1
38,1
48,1
58,3
40,1
49,1
46,2
25,2
23,1
172,5
21,1
20,1
43,2
43,1
35,2
35,1
61,1
67,1
138,6
156,4
126,5
102,3
95,5
74,2
37,2
22,2
55,1
187,6
75,2
52,3
48,1
144,7
45,1
56,1
182,8
29,2
83,3
63,4
164,4
73,6
69,2
25,1
25,2
162,4
28,1
71,4
87,2
221,7
80,1
86,4
22,1
47,2
31,1
120,7
71,3
177,4
37,1
67,3
167,4
87,3
25,1
123,6
50,3
35,4
8,3
20,1
64,2
33,2
49,4
121,6
203,5
42,2
15,1
76,2
74,1
57,1
89,1
43,2
140,5
121,3
22,2
100,3
192,6
230,10
22,2
153,8
36,3
41,2
9,2
77,1
36,4
50,1
47,3
154,3
47,2
11,1
57,2
42,4
23,1
160,6
151,9
67,3
20,2
207,5
193,7
63,3
216,8
48,3
150,6
95,5
113,3
150,4
121,4
19,2
40,2
21,2
8,1
141,5
48,3
69,4
40,1
26,1
52,7
50,2
17,1
150,4
34,4
18,1
296,13
45,2
43,2
21,2
6,1
175,4
44,2
123,2
206,5
5,2
15,1
45,4
82,1
71,4
40,2
132,3
46,1
38,1
393,17
24,2
206,5
55,3
106,4
180,10
87,6
110,5
126,4
32,4
23,1
26,2
36,1
316,12
-1,2
18,2
188,6
29,2
32,1
192,6
25,2
53,3
14,1
16,1
24,2
30,1
70,5
9,2
26,1
55,5
139,4
10,2
97,7
22,1
63,2
143,5
17,1
226,12
34,2
101,5
240,9
36,1
108,3
230,10
72,4
155,6
27,1
20,1
7,1
41,1
56,1
46,1
32,2
256,11
20,2
48,1
20,2
22,1
48,3
62,1
137,8
88,7
62,3
78,4
145,5
131,2
130,3
31,1
58,5
149,3
85,4
79,3
31,1
37,1
54,2
30,4
42,2
161,9
26,1
71,1
28,2
69,2
71,1
115,6
21,2
96,3
248,9
116,2
45,1
73,4
83,2
40,2
34,1
25,1
30,1
18,2
28,1
47,2
34,1
31,1
126,6
45,1
87,4
56,1
20,2
49,1
47,3
24,1
25,2
67,7
16,2
42,2
119,6
18,2
55,2
112,4
40,2
108,4
22,2
31,4
83,3
128,5
100,7
47,2
83,1
57,1
48,1
35,1
62,3
27,1
65,2
18,2
19,2
186,6
51,5
18,1
106,3
25,2
58,1
27,2
19,2
83,2
54,1
34,4
105,4
37,1
16,1
142,3
91,4
44,3
27,1
45,2
76,3
40,2
25,1
17,1
19,2
58,4
18,1
45,3
53,2
63,3
23,2
-1,1
127,5
50,4
104,3
21,2
32,1
26,1
32,1
52,3
31,1
22,1
83,2
42,1
77,3
40,1
23,2
37,1
39,1
21,1
27,1
39,2
24,2
36,1
26,2
180,5
55,1
73,3
21,2
19,2
149,4
98,2
27,1
64,4
236,10
33,1
22,1
166,6
23,2
18,2
91,2
49,2
53,1
67,4
130,8
117,4
24,2
29,2
34,1
33,1
24,2
42,2
35,1
137,5
46,1
46,3
204,5
93,3
95,8
21,2
100,2
57,1
99,8
56,2
17,2
97,5
51,1
7,2
43,2
44,1
13,1
204,4
50,2
102,3
64,3
28,1
88,4
31,1
95,2
99,2
44,2
99,2
37,4
49,4
67,5
130,3
22,1
-1,2
32,1
65,1
57,4
63,3
39,1
72,2
257,10
34,2
65,3
77,4
40,2
20,2
116,6
255,6
77,2
82,2
131,5
50,1
41,1
80,3
52,2
221,8
67,3
49,1
55,2
176,6
197,9
14,1
125,2
20,1
80,2
6,2
39,2
41,2
274,9
17,2
120,3
47,3
124,5
70,3
177,9
64,2
18,1
176,4
100,4
51,2
160,6
43,1
89,2
173,5
51,1
37,1
35,1
57,4
89,2
118,6
16,1
48,4
61,2
136,9
242,11
56,2
63,4
57,2
18,1
76,5
135,6
27,1
10,1
59,2
37,3
26,2
26,1
56,4
23,2
85,3
22,1
151,3
107,4
125,3
51,3
69,6
192,10
47,1
102,4
209,10
87,2
24,2
68,2
38,1
28,1
39,2
96,7
883,37
83,1
32,2
23,1
225,6
43,2
77,6
64,6
24,2
136,5
16,1
50,2
41,3
109,2
24,2
13,1
92,2
2,2
38,4
23,4
9,1
7,1
22,2
87,4
17,1
20,2
42,1
61,3
73,2
124,8
29,1
89,2
41,2
171,8
64,4
80,2
103,5
21,1
49,1
55,2
61,2
42,1
75,5
23,3
47,2
25,1
62,4
144,7
62,1
75,3
35,2
28,2
102,3
37,1
61,3
67,5
18,2
23,1
19,1
117,5
17,1
84,5
62,1
48,2
88,3
18,2
41,1
83,2
87,2
24,2
91,4
126,8
42,1
35,1
16,2
64,4
78,1
83,3
20,2
124,6
41,1
66,5
81,3
18,1
26,1
56,2
19,2
19,1
17,1
122,4
157,6
51,1
57,2
58,3
26,2
16,2
82,3
51,2
26,2
22,1
61,2
24,1
27,2
82,6
18,2
47,1
34,3
27,1
76,3
41,2
88,4
35,2
54,2
52,3
92,4
30,2
81,3
67,4
20,2
44,1
58,4
52,3
24,1
227,8
53,3
17,1
21,1
32,1
178,12
19,1
21,2
43,2
68,3
19,2
63,2
35,1
18,2
57,3
47,2
73,3
33,1
27,1
22,1
87,2
20,1
38,3
31,2
47,1
76,2
-1,1
41,2
101,3
60,3
44,1
54,1
20,2
19,2
26,2
86,4
74,2
21,1
38,1
33,1
155,6
84,5
61,1
30,1
20,2
75,6
60,1
76,8
30,2
136,3
44,2
45,1
20,2
136,4
79,2
71,3
80,3
22,2
75,5
71,1
33,2
26,1
34,2
62,1
62,2
57,2
80,4
70,3
38,1
42,2
17,2
73,4
63,2
45,3
47,3
45,1
55,4
44,2
67,2
69,1
36,2
20,1
51,1
78,2
41,3
206,4
105,6
32,2
56,6
21,1
45,1
151,6
23,1
13,2
90,4
24,1
64,2
42,1
145,3
226,5
123,6
71,2
47,1
14,1
26,2
50,2
27,2
91,4
409,13
20,4
13,2
103,4
59,3
52,4
20,2
95,3
178,9
23,2
14,3
52,3
81,1
62,4
21,2
139,5
39,3
33,2
27,2
90,1
76,3
84,5
22,2
134,4
143,4
45,1
12,2
139,5
13,2
50,2
17,1
85,1
4,2
253,8
41,2
17,1
24,3
75,2
112,3
75,2
38,2
22,1
83,3
83,1
19,1
73,3
76,2
45,2
44,2
95,4
31,1
72,2
77,2
52,2
42,2
13,2
211,5
40,2
69,1
135,7
84,3
56,2
22,1
116,4
62,3
36,1
29,2
153,6
95,2
101,2
175,7
124,6
97,6
75,2
-1,1
29,2
86,4
83,2
31,1
55,2
46,3
47,2
28,1
74,4
58,2
75,1
42,2
17,2
33,1
35,2
46,2
38,2
55,2
63,2
41,1
43,3
141,9
11,1
126,4
39,2
42,3
68,2
35,4
122,2
54,3
56,2
61,1
27,1
12,2
19,1
27,1
133,3
18,2
84,3
42,3
21,2
18,1
48,1
64,2
80,3
24,1
63,5
-1,2
24,1
34,1
19,2
44,2
35,3
79,6
125,11
8,2
18,1
51,1
63,3
48,2
49,3
59,3
42,1
39,1
37,1
60,1
40,1
36,2
339,12
55,4
42,2
125,6
43,1
35,1
42,1
78,2
87,2
45,1
31,1
52,3
67,2
88,3
94,2
116,3
25,1
87,3
46,1
143,3
56,1
108,3
80,2
28,2
125,5
79,2
29,2
210,6
271,10
105,5
50,3
116,3
118,9
55,3
148,8
119,7
165,11
24,2
41,3
42,2
187,7
173,6
79,3
63,3
29,3
56,2
226,11
82,8
122,5
80,4
320,19
67,5
101,6
85,4
270,15
145,5
108,6
87,3
59,1
47,4
17,2
22,2
96,6
17,1
72,1
40,1
76,3
56,1
95,4
25,1
45,1
27,2
66,2
43,2
152,4
81,1
170,5
109,6
23,2
30,2
67,4
81,3
126,4
23,2
195,8
126,3
60,1
49,1
-1,1
42,1
25,2
41,1
78,2
44,2
62,2
21,2
57,2
130,5
40,1
54,3
40,2
40,1
30,1
80,6
95,3
112,4
218,7
35,2
55,1
177,4
58,2
95,4
37,1
88,3
79,2
85,2
99,4
34,1
130,6
127,3
34,1
30,1
58,2
57,1
65,4
36,2
62,5
128,8
51,3
28,1
82,4
126,3
107,3
25,1
72,2
66,5
66,4
122,2
75,3
82,3
131,5
196,7
52,3
2,1
243,6
108,4
60,4
47,1
60,4
84,10
80,2
102,4
12,1
13,1
20,2
41,2
17,4
92,2
16,1
72,3
86,4
44,1
118,8
44,1
88,1
140,4
20,2
205,8
12,1
63,3
61,2
391,16
24,2
75,5
117,7
181,6
63,1
112,4
44,1
133,6
18,1
76,4
58,2
138,6
104,5
24,2
238,10
112,5
7,2
50,4
84,4
34,2
54,1
19,2
33,1
102,4
43,1
21,1
177,12
31,1
39,2
41,3
21,2
30,1
118,5
58,1
71,5
63,2
22,2
39,2
101,3
26,2
76,1
26,2
37,1
54,2
216,5
82,6
41,3
13,2
57,2
70,5
20,2
155,5
59,2
57,2
84,2
110,3
97,4
74,3
41,3
26,2
38,2
70,4
35,1
28,1
24,2
46,1
119,4
48,1
64,3
36,2
19,1
28,1
21,1
74,2
39,2
39,1
61,5
280,9
55,2
22,2
79,3
39,4
79,3
25,2
44,1
79,3
101,2
20,1
19,1
43,1
18,2
28,1
71,2
20,1
24,2
29,1
30,1
45,1
36,1
30,1
29,1
60,1
23,1
47,1
109,5
38,2
44,1
128,5
73,3
147,5
83,2
44,1
175,10
89,4
83,3
83,2
36,2
52,2
56,2
49,2
137,6
65,3
23,2
46,4
26,2
13,2
322,12
22,2
63,3
11,1
103,5
111,4
69,2
26,2
59,4
-1,2
279,12
59,2
34,1
91,2
15,2
35,1
150,3
33,2
27,2
31,2
149,9
34,1
28,1
59,1
58,2
175,6
50,2
97,3
19,1
28,1
67,2
44,2
30,1
36,2
53,2
199,5
55,2
42,1
135,4
94,2
44,2
18,1
63,1
44,2
82,3
135,6
190,10
65,2
48,1
25,2
23,4
106,2
136,2
38,3
60,1
130,8
135,4
43,2
87,1
38,3
82,2
45,1
190,4
153,6
41,1
35,3
37,1
69,2
30,2
40,1
50,2
28,1
111,4
35,1
256,9
112,6
124,5
52,2
46,1
157,4
8,2
173,5
22,2
71,3
111,5
32,2
64,4
292,11
16,1
88,3
87,2
83,3
56,5
56,2
63,3
120,5
71,3
17,1
11,1
7,1
305,14
70,5
3,2
115,5
230,9
5,1
31,2
156,9
21,2
24,1
54,3
77,4
41,4
31,1
17,1
27,1
10,1
52,2
36,2
54,2
18,1
118,10
37,2
77,1
37,2
140,4
100,7
118,4
92,4
74,3
117,2
22,1
188,11
56,2
15,1
116,4
156,4
56,2
215,5
169,6
129,4
109,5
38,1
118,5
190,6
153,9
76,4
19,1
66,3
42,2
112,10
26,1
32,2
19,2
259,11
147,6
30,2
41,1
52,1
104,5
187,5
73,5
20,1
23,1
-1,1
33,1
13,1
82,4
39,1
111,5
81,3
56,3
23,1
17,2
40,1
49,3
75,4
54,2
24,2
33,1
32,1
28,1
164,6
22,1
24,2
170,9
77,3
34,1
31,1
36,2
68,4
67,1
113,3
49,2
316,10
45,2
20,1
51,1
165,6
35,1
35,1
18,1
57,2
112,6
111,2
24,1
85,1
62,1
18,1
24,1
85,3
56,2
25,1
123,3
40,1
137,3
22,2
60,3
65,1
87,8
85,1
38,2
20,2
37,2
20,2
39,1
21,1
51,2
38,1
26,1
23,1
43,2
25,1
53,2
21,2
45,1
64,1
21,1
57,1
76,3
89,5
51,1
58,3
25,1
62,2
-1,1
30,1
49,1
29,1
172,7
-1,1
101,2
6,2
53,2
70,3
25,1
158,7
50,1
36,1
47,1
312,15
51,1
38,3
34,1
19,2
119,5
39,1
11,1
100,7
6,2
41,2
50,3
44,1
231,10
9,1
18,2
110,6
23,2
194,7
170,11
50,3
42,1
87,4
33,2
38,1
19,1
220,8
122,2
19,1
59,1
69,2
72,4
62,1
119,5
104,2
26,1
136,2
40,2
74,6
43,2
68,2
29,2
16,1
136,6
38,2
45,1
61,2
124,3
80,2
74,3
63,2
339,18
97,2
217,6
24,2
32,1
25,1
145,8
61,2
127,3
52,2
419,16
77,1
83,3
87,3
39,1
54,1
57,2
109,4
104,3
1,1
73,5
85,2
50,2
179,7
69,4
225,6
-1,1
81,5
43,3
43,2
108,2
81,4
16,1
17,3
107,4
29,2
151,5
37,2
46,2
215,13
87,2
139,4
38,4
76,1
28,1
58,2
74,4
62,2
35,2
115,5
25,1
158,3
86,2
33,2
71,2
34,1
89,6
11,2
27,2
14,1
82,2
45,1
319,16
85,1
262,8
70,2
18,1
20,2
30,2
142,8
74,1
13,1
539,19
76,2
14,1
77,1
81,3
17,3
33,1
111,4
47,3
89,5
114,5
78,4
52,1
70,5
167,6
31,1
11,2
133,7
14,2
45,1
206,9
16,1
48,1
24,1
19,2
45,2
65,3
35,1
63,3
115,6
55,2
43,3
80,3
27,2
63,2
71,3
47,1
270,14
51,2
106,5
96,3
126,4
61,2
342,10
39,1
73,5
21,1
55,2
30,1
96,9
114,2
136,7
53,4
115,8
36,1
29,2
2,1
40,1
16,1
21,1
21,2
19,2
154,7
58,1
50,1
100,6
44,2
40,1
43,1
35,3
42,2
39,2
51,3
111,4
23,1
51,3
81,3
16,2
60,2
39,2
100,2
45,1
54,1
38,1
53,3
19,1
67,2
61,2
107,6
20,1
68,2
112,3
103,3
35,1
16,1
33,2
17,1
18,2
103,5
63,4
72,4
102,3
22,1
71,3
61,7
18,2
17,1
128,7
53,1
69,1
18,2
32,3
19,1
34,2
20,1
30,1
20,1
28,2
25,1
38,1
230,6
34,4
19,1
57,1
37,1
25,1
28,1
33,1
40,1
37,1
20,2
36,1
60,1
58,1
40,1
50,1
51,1
43,1
19,1
86,2
41,1
30,1
32,1
158,8
148,8
23,1
12,1
106,3
46,1
74,3
88,3
169,8
169,10
63,3
87,4
27,1
29,2
34,1
46,2
14,4
140,6
19,1
23,2
132,9
130,7
16,1
47,1
68,3
12,2
269,8
80,5
108,4
186,7
54,5
30,1
39,1
88,3
83,3
23,1
111,4
45,2
20,2
37,2
48,2
20,1
188,4
65,3
36,1
167,4
67,2
67,2
66,3
28,1
65,1
52,3
154,2
31,2
173,6
42,2
134,2
125,4
24,2
13,1
15,1
149,7
20,2
83,2
41,1
46,2
58,1
67,1
34,1
97,3
36,3
80,2
65,3
35,2
101,7
31,2
47,2
30,1
46,1
24,1
56,2
102,4
47,4
206,5
422,16
139,5
130,9
122,4
100,3
156,3
154,4
37,1
96,3
52,2
113,3
24,1
68,2
135,3
27,2
48,1
-1,1
218,9
97,4
55,4
19,2
115,3
20,1
167,4
18,2
21,1
64,3
124,5
43,2
12,2
147,5
18,1
79,4
262,9
20,1
20,2
80,2
11,1
56,2
302,11
71,1
9,2
28,1
13,1
53,2
60,3
22,1
95,3
31,4
49,1
23,2
125,3
292,13
-1,1
68,2
82,3
53,1
216,11
141,6
45,3
357,12
16,1
54,1
66,5
104,5
101,5
86,4
-1,1
79,1
89,5
85,2
-1,2
70,4
60,4
46,2
25,2
28,2
128,3
15,1
167,5
47,6
215,9
184,7
16,1
83,3
12,1
71,4
20,1
123,4
31,2
50,1
63,2
34,3
64,2
50,2
28,2
51,2
104,5
160,5
18,2
97,2
48,1
31,1
35,2
47,2
261,16
185,10
25,1
96,4
51,2
23,1
258,8
318,11
72,4
85,2
54,2
25,1
101,3
61,2
24,2
61,1
46,1
265,8
46,3
36,1
46,1
17,1
74,1
29,1
114,5
20,1
119,5
47,3
34,1
123,10
123,5
20,1
28,2
17,1
34,1
93,3
102,8
182,5
41,2
94,4
22,2
75,3
41,1
17,2
62,1
41,2
42,1
-1,1
116,6
35,1
29,1
38,1
71,3
17,2
88,3
102,2
45,3
47,1
43,1
18,1
22,2
21,2
17,2
19,1
56,6
69,2
21,1
34,2
22,1
53,1
40,1
21,2
30,2
45,1
103,2
65,2
173,3
-2,3
26,1
43,1
70,3
26,1
60,1
61,2
31,2
-1,1
95,4
11,2
36,4
47,1
69,2
103,3
154,9
111,4
271,14
49,1
27,1
280,13
19,1
80,5
175,4
26,2
12,1
94,6
9,2
9,3
45,1
31,4
18,1
16,2
23,1
35,2
123,7
16,1
37,2
24,1
62,3
4,2
50,3
102,3
143,5
60,1
31,1
70,2
92,4
140,6
239,8
67,2
121,5
35,2
18,1
133,4
32,2
95,5
40,1
72,2
303,9
72,2
31,1
48,1
140,4
88,1
46,1
77,2
51,2
30,2
133,6
39,1
161,5
42,1
52,1
59,3
150,4
29,2
24,2
183,6
169,5
23,1
63,2
29,1
37,1
21,1
47,2
51,2
17,1
22,2
48,2
46,2
67,3
38,2
43,2
35,2
46,1
338,8
34,2
134,5
165,7
30,1
30,2
24,1
36,1
226,10
60,1
112,2
44,4
45,2
41,2
61,2
68,5
22,1
38,1
16,3
33,1
183,6
18,1
102,6
97,5
87,2
84,3
71,3
85,4
248,12
62,1
55,2
147,4
208,6
44,1
39,3
102,2
164,9
82,5
35,4
170,10
160,7
85,2
120,4
87,6
54,2
170,20
147,3
11,1
275,13
46,3
95,4
321,11
60,1
234,9
79,4
87,3
31,1
17,2
223,19
67,1
76,4
75,11
21,2
3,1
140,12
28,2
107,3
40,2
49,1
72,5
6,2
34,1
13,2
105,4
173,8
26,2
100,5
62,1
260,11
56,2
34,1
22,1
100,2
101,2
346,20
26,1
14,1
199,8
73,3
227,7
97,5
75,3
149,8
79,4
102,3
45,3
62,1
30,1
270,10
93,4
42,2
23,2
54,1
-1,1
98,6
112,2
38,2
47,4
33,1
225,8
25,2
6,1
45,4
11,2
195,8
40,1
109,4
97,3
26,1
137,7
43,1
78,2
48,2
20,2
47,1
14,2
63,3
28,2
69,3
22,2
23,1
41,1
52,2
118,6
47,1
24,2
10,2
16,1
13,1
145,7
-1,2
32,2
15,1
32,7
16,1
59,4
131,6
33,1
23,1
98,5
41,1
20,2
61,1
145,5
32,2
26,1
32,1
77,3
37,1
20,2
17,1
100,5
33,1
19,1
78,2
18,1
41,2
45,3
33,1
19,1
16,1
38,1
30,1
23,1
19,2
21,1
56,2
36,1
71,2
22,1
-1,1
51,1
19,1
60,2
61,3
24,1
105,4
19,2
27,1
49,1
47,1
76,5
24,1
20,1
38,1
29,2
102,4
31,1
30,1
45,1
30,2
44,1
143,3
77,2
52,3
21,1
45,2
64,1
196,10
57,2
101,2
102,2
67,2
24,1
18,1
44,2
49,4
42,2
71,2
48,5
50,1
50,2
33,2
76,2
109,7
27,2
42,3
58,1
213,9
56,1
166,7
41,2
54,1
58,4
46,1
57,1
225,5
14,2
130,3
18,1
16,1
33,3
61,2
18,1
5,1
209,8
58,1
65,3
25,1
131,5
56,1
11,1
4,2
33,1
104,4
272,15
46,1
9,1
139,7
126,4
69,3
122,3
76,1
117,5
31,1
37,1
31,1
105,4
24,4
29,1
20,1
48,3
154,5
85,1
184,6
25,1
19,2
159,8
36,1
76,5
23,1
95,2
24,2
116,5
193,6
73,3
40,1
159,8
45,1
19,2
22,1
33,1
44,1
30,2
32,2
-1,1
163,8
87,3
75,2
98,5
54,1
32,2
127,4
79,1
151,12
18,1
38,1
44,2
89,5
164,6
120,8
68,3
42,3
81,5
57,1
41,3
32,2
36,1
49,2
15,1
117,6
42,1
54,1
87,8
11,2
45,1
59,3
113,4
14,2
129,5
30,1
88,6
25,2
95,5
185,7
16,1
55,6
16,1
68,2
133,4
33,2
7,1
35,2
-2,2
14,1
27,1
18,2
17,2
25,2
53,3
94,2
19,1
15,2
37,3
88,5
71,3
74,1
69,2
96,6
81,3
40,2
33,3
36,3
24,2
59,1
40,2
85,2
21,1
54,1
63,2
47,1
53,1
20,1
177,9
103,3
94,3
91,4
32,1
26,2
118,5
120,5
30,1
53,2
-1,2
80,4
23,2
20,1
32,3
50,1
28,1
114,7
154,6
30,2
40,4
81,4
87,1
22,2
202,6
18,2
32,1
60,2
17,2
45,1
46,6
30,1
35,1
28,2
39,3
35,3
28,2
15,2
23,1
35,1
48,3
71,1
92,2
52,2
26,1
96,4
33,1
52,2
33,2
31,1
29,1
90,4
89,6
18,1
61,2
67,5
